UID	row_clusters-flat	HSCP-1:Cell52-G1	HSCP-1:Cell31-G7	HSCP-1:Cell4-H1	HSCP-1:Cell94-C11	HSCP-1:Cell75-E7	HSCP-1:Cell45-B12	HSCP-1:Cell35-E8	HSCP-1:Cell54-A2	HSCP-1:Cell96-A12	HSCP-1:Cell27-B7	HSCP-1:Cell19-E5	HSCP-2:Cell12-F3	HSCP-2:Cell33-B8	HSCP-2:Cell7-F2	HSCP-2:Cell40-G10	HSCP-2:Cell83-B9	HSCP-2:Cell18-A5	HSCP-2:Cell36-H8	HSCP-2:Cell1-A1	HSCP-2:Cell69-D5	IG2:Cell55-D2	IG2:Cell22-A6	IG2:Cell44-A12	IG2:Cell20-F5	IG2:Cell3-F1	IG2:Cell6-E2	IG2:Cell46-D12	IG2:Cell14-B4	IG2:Cell37-D9	IG2:Cell10-B3	IG2:Cell26-A7	IG2:Cell39-C10	IG2:Cell88-B10	DC:Cell74-D7	DC:Cell93-B11	DC:Cell47-F12	DC:Cell29-E7	DC:Cell56-E2	DC:Cell51-E1	DC:Cell61-H3	DC:Cell65-F4	DC:Cell25-E6	DC:Cell48-H12	DC:Cell66-A5	DC:Cell77-G7	DC:Cell91-E10	DC:Cell17-G4	DC:Cell60-G3	DC:Cell71-E6	DC:Cell59-E3	DC:Cell38-E9	DC:Cell28-D7	DC:Cell81-E8	DC:Cell68-C5	DC:Cell70-E5	DC:Cell8-G2	DC:Cell76-F7	DC:Cell42-F11	DC:Cell11-E3	DC:Cell62-A4	DC:Cell21-H5	DC:Cell80-C8	DC:Cell5-B2	DC:Cell43-G11	DC:Cell9-H2	DC:Cell57-H2	DC:Cell85-G9	Mono:Cell63-D4	Mono:Cell24-D6	Mono:Cell2-D1	Mono:Cell64-E4	Mono:Cell87-A10	Mono:Cell32-H7	Mono:Cell67-B5	Mono:Cell89-C10	Mono:Cell23-B6	Mono:Cell53-H1	Mono:Cell41-E11	Mono:Cell34-C8	Mono:Cell78-H7	Mono:Cell58-D3	Mono:Cell30-F7	Mono:Cell82-F8	Mono:Cell15-D4	Gran:Cell13-H3	Gran:Cell86-H9	Gran:Cell79-B8	Myelocyte:Cell92-A11	Myelocyte:Cell50-B1	Myelocyte:Cell72-G6	Myelocyte:Cell95-G11	Myelocyte:Cell49-A1	Myelocyte:Cell84-F9	Myelocyte:Cell90-D10	Myelocyte:Cell73-B7
Calcrl	7	-3.008988783	-3.008988783	-3.008988783	3.9722930709999997	-2.7580272089999998	4.593450281000001	-3.008988783	3.891515797	0.6958831810000001	4.166336206	0.694776396	2.0678268140000005	6.094508857000001	5.375104207	2.837253782	3.4871859190000003	-3.008988783	2.795271333	4.771846219	-2.710330467	3.5697990130000004	1.835497305	2.792169873	2.735710531	3.3213903449999997	2.018253753	5.29561352	4.356196314	3.7503002330000004	1.7394724499999996	3.399383421	-3.008988783	-3.008988783	-3.008988783	-3.008988783	-3.008988783	-3.008988783	-3.008988783	-3.008988783	3.27955435	1.9288263860000003	-2.113686162	2.506395678	-2.710330467	-2.652844973	-3.008988783	-2.687060688	-2.722107635	3.1949953829999997	-3.008988783	-3.008988783	2.5906265659999996	-3.008988783	-3.008988783	-2.7580272089999998	-3.008988783	-3.008988783	-3.008988783	-2.794863978	-2.782480253	2.178858126	2.882916405	4.697265471	-3.008988783	-3.008988783	-2.277805541	-3.008988783	3.830215005	-3.008988783	-0.27780554099999977	4.9505495580000005	5.227025409000001	1.7346338930000003	3.1723125820000004	4.139640323	3.1989040689999997	-3.008988783	5.034202589000001	1.5759737179999997	-3.008988783	3.354883142	3.81259389	3.0312461340000003	3.6192015520000003	-3.008988783	-2.858429106	-3.008988783	-3.008988783	0.0	-3.008988783	0.27493298899999985	-3.008988783	-2.858429106	2.339739371	-3.008988783
Gimap1	7	9.203127727	0.0	6.876025733	2.622930351	2.503348735	5.079378111	0.0	6.583759754	0.0	6.816471712	4.469885976	0.0	8.541948425	0.0	8.519636253	7.408796763	8.326878855	8.951080683	5.178316272	2.111031312	6.441118245	6.34553831	0.0	5.213736096	3.718087584	4.316145742	0.0	6.399512924	7.739713114	6.992201935	8.121740712	7.994013939	0.0	0.0	0.0	0.0	0.0	0.0	0.86393845	3.224966365	1.480265122	3.751677946	0.0	0.0	0.0	0.0	3.531069493	0.0	2.996388746	0.0	3.294253136	0.0	4.193771743	0.0	0.748461233	0.0	0.0	0.0	0.0	0.0	3.749534268	0.0	0.0	2.432959407	0.0	2.788685711	0.0	0.0	0.0	0.454175893	0.925999419	0.713695815	0.0	0.0	0.0	2.582556003	0.0	0.0	0.0	0.0	0.0	1.704871964	6.651338766	0.0	0.0	0.0	3.381283373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2m	7	-0.8534901399999999	0.3941365799999996	0.5265571599999994	0.13734286999999945	0.9576214600000004	0.5649995000000008	-0.1968327900000002	-0.34331255000000027	-0.32297273000000004	1.1697774699999997	0.8649687499999992	0.19383704000000002	0.7486224400000001	0.9976268699999995	0.6459755099999995	1.1230106499999994	1.3892166699999997	0.0	0.4043926199999994	0.48618856000000044	-0.23617252999999927	-0.18437890000000046	0.06009713000000083	0.5429404400000006	-0.48735800999999945	-0.7759642000000007	0.8621439899999999	1.2227698799999995	0.3833390800000007	1.1436424699999996	0.7168584599999992	0.7077333400000008	0.5231555599999993	0.2391573299999994	-1.14769611	-0.6027276799999992	-1.12700974	-1.42878391	0.3141078900000007	0.06375822000000042	-0.13753971000000043	-1.0128009099999993	-1.7710052800000007	-0.49420358000000064	-0.48761617999999984	-0.8906386200000007	-0.9862489399999994	0.7244586399999999	0.07975695999999921	0.6673692599999992	0.3847575299999999	-1.4094327300000007	1.1881574199999996	-2.8124324860000005	0.5950846500000004	0.5615145300000002	-0.1737359499999993	-1.0684536199999997	-2.478040836	0.19685029000000043	-0.1338203	0.01151905000000042	-0.48274606999999925	-0.6878370500000006	-0.9681557499999993	-1.3627671499999998	-1.6391276399999999	0.28507639999999945	0.44870152999999924	0.42035234999999993	0.25758506000000025	0.8588470600000004	-0.19999838000000025	-0.21566501999999943	-0.8502542000000002	0.2653170899999999	0.6301327400000005	-0.5907777799999998	-0.006284049999999652	0.34405120999999994	0.04644500000000029	-0.1717368300000004	-0.08751836999999973	-0.4589677099999996	-0.09294852999999925	-0.46813084999999965	-0.4285621499999994	-0.6217445999999995	-1.0294142399999995	-1.2642437599999994	-0.6977532400000008	-0.47919319000000016	0.3864538700000004	-0.6404514399999996	2.3967405599999996
Zfp608	7	7.971601031	1.641546029	0.0	4.809414444	4.564378169	5.69849632	0.0	1.150559677	3.269033146	0.0	4.760753208	0.0	2.82374936	4.439623138	5.28872768	1.169925001	2.23572706	0.0	0.0	0.0	1.459431619	1.782408565	0.124328135	1.49057013	4.713145902	2.94673086	0.0	4.558879853	0.555816155	3.711494907	4.526694846	3.560714954	0.731183242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.109360559	0.0	0.0	2.5360529	0.189033824	4.313971371	2.3950628	0.0	0.956056652	3.211012193	5.085764554	2.967168608	0.650764559	0.0	0.516015147	3.327687364	0.0	0.0	0.0	0.0	0.0	1.59454855	0.097610797	0.0	0.0	0.0	0.485426827	2.650764559
Pde4b	7	2.097610797	0.0	1.580145484	1.761285273	0.0	0.0	0.0	0.0	4.240314329	0.298658316	6.678916987	8.351955117	3.725741157	6.937462101	5.045705065	3.675815931	7.344207124	7.495695163	0.0	0.0	1.427606173	0.0	4.195347598	5.927896454	3.428946345	0.0	0.0	7.214416269	0.0	5.509062386	3.758089934	0.0	0.0	0.0	0.0	5.578938713	1.778208576	0.0	0.0	5.888499736	0.0	0.0	0.0	0.0	0.0	0.0	8.455039475	5.411426246	0.0	0.0	0.0	1.739848103	3.890446693	1.646162657	7.833585883	0.0	0.0	0.0	3.357552005	3.64038956	0.757023247	0.0	0.0	0.35614381	7.879276912	0.0	0.0	0.0	0.35614381	0.0	0.0	0.0	5.380590934	4.670727054	0.0	3.895302621	0.0	0.0	0.0	3.734438666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.691534165	0.250961574	0.0	0.0	0.0	1.263034406	0.0	8.525285887
Ikzf2	7	2.360747344	0.0	5.02639769	-0.137503524	1.726434926	7.3569120859999995	5.0653059680000005	4.172109248	2.569579468	7.777897864	4.056268219	4.856170838000001	-0.137503524	6.042405565999999	7.337662442999999	0.37851162299999996	6.929984617000001	5.125155131	5.491561613	8.759010530000001	5.3788268630000005	-0.06711419599999999	4.646476890000001	5.133399125	1.46181427	6.346312253000001	4.984340774	0.0	-0.05343925899999999	6.931704543	4.791814070999999	4.502886036	6.267467699999999	-0.137503524	0.0	3.773229138	-0.03989272699999999	-0.137503524	-0.137503524	-0.137503524	-0.137503524	-0.137503524	-0.137503524	-0.137503524	0.0515303	0.013056153000000015	-0.137503524	-0.137503524	5.74733857	4.770348547999999	-0.137503524	-0.026472211999999995	-0.137503524	-0.137503524	-0.013175388999999982	-0.137503524	0.149377624	2.640705052	4.832890014	0.17283659700000004	-0.137503524	-0.137503524	-0.03989272699999999	0.0	2.991779493	-0.137503524	-0.137503524	4.633325522	-0.05343925899999999	3.8901813530000005	8.027403403000001	-0.013175388999999982	-0.080919996	5.081664996000001	-0.137503524	8.010108453	0.013056153000000015	6.091507513	-0.06711419599999999	-0.137503524	0.149377624	1.057844074	-0.05343925899999999	-0.137503524	-0.06711419599999999	-0.137503524	-0.137503524	-0.06711419599999999	-0.080919996	-0.080919996	-0.080919996	-0.137503524	0.013056153000000015	0.0	-0.137503524
Cbfa2t3	7	3.088014759	1.5148859520000002	0.9653337630000003	0.8307591150000002	1.574497526	0.5471420130000002	-5.216980487	0.027268244000000053	-2.6339583970000002	0.5309958879999996	-4.006269871000001	1.3266750389999995	-0.6141918400000002	-5.527320608	-1.063305883	-4.062652341	0.7556751129999997	1.2311691309999997	1.8485876550000002	-0.4017521559999997	-0.13740968300000045	-0.5810576240000005	-1.011305461	-1.6329878660000001	0.0	-3.563846484	-0.6315332920000003	-1.8846190360000001	-0.27560151499999996	-4.971504453	-0.1853348610000003	-0.015093721000000393	1.1917258959999995	1.5036775100000002	2.0499571449999996	1.896509643	0.25587409500000025	1.6316424529999995	-0.19712077500000014	3.780859124999999	0.22836816899999945	1.1778279199999995	1.2230179119999995	2.7133276399999993	0.43892526499999995	2.0176438249999995	3.1622231749999994	-0.1064340330000002	2.026961255	1.0893017469999995	-3.488182214	2.389215749	2.083630392	-3.778859375	2.047537783	2.4739749809999996	-0.08769747000000017	0.308350871	1.310748738	-1.3422469699999997	0.6185606029999997	2.2815148929999998	0.5516307329999997	2.3271114729999995	0.41636634400000005	1.2479933670000003	1.5226368199999998	-3.389817084	0.01059664100000024	-0.20107090700000008	-2.49698453	-4.176823361	-1.9399556170000003	-1.4424059480000002	0.9571398049999997	-2.103742437	-1.0322650800000002	0.5705008469999999	0.3604483409999997	-0.8158257010000005	-4.47073708	-3.9666056540000003	0.6844703679999995	-0.10105585300000008	-0.053533696000000575	-0.20467134600000048	-1.340661591	-5.527320608	-5.389817084000001	-5.376760931	-5.45693128	-5.276359034	-5.429709811	-5.443256343	1.675293012
Tmem176b	7	6.208842929	5.908345099000001	5.4394843790000005	6.319102669	6.250038839000001	4.790971442000001	2.8573752390000005	3.574638607	3.3849627680000003	5.110247026000001	5.352156679000001	4.909581116000001	4.378897577000001	4.678738214	6.357203149000001	4.284591380000001	2.897594005	4.312033736000001	5.424805279	6.084293549000001	4.763356145	3.950841637000001	4.350448049	3.0769456890000004	5.340723259	4.653259450000001	3.8498774560000006	0.8690302400000007	5.802148249000001	6.096276519000001	4.905618791000001	4.933277041000001	1.378704613	-4.845490051	-3.7751007229999995	-4.140618087	-4.021740691	-4.054718013	-2.8491013049999996	-4.845490051	-4.845490051	-4.845490051	-4.845490051	-4.845490051	-4.845490051	-3.7277950079999993	-4.845490051	-4.845490051	-4.845490051	-4.845490051	-4.845490051	-4.845490051	-3.7277950079999993	-2.8931564849999996	-4.845490051	-3.8169208989999994	-4.845490051	-4.845490051	-4.845490051	-3.9194906319999996	-4.845490051	-4.1143068089999995	-4.845490051	-3.7682470519999995	-4.845490051	-4.845490051	-4.845490051	4.807283234000001	5.179455659000001	2.4776097580000007	4.973922675	-0.02377983599999922	5.358322869000001	4.704313866000001	-3.8169208989999994	4.624619701000001	2.8356077750000006	6.309631749	4.762709317	3.0152244990000003	2.736388401	4.809754430000001	4.533194963000001	0.0	-4.213221836	-4.845490051	-3.965784285	-4.845490051	-4.299521682	-3.8820159269999994	-3.8894333989999996	-4.845490051	-4.845490051	-4.845490051	-2.0401975949999995
Abcg1	7	2.494255214	3.4033305979999993	1.8250528269999995	2.263510297999999	0.6715686699999992	-6.002017285	-1.0087620150000003	-1.5878211550000003	-0.5357505500000004	-0.4930400110000006	-0.19697129200000063	1.9174241949999997	1.6954171409999992	1.9454779110000002	1.9866674009999992	2.4184143359999988	2.270351366999999	2.840802104999999	2.3252504610000004	0.24065915599999954	0.6478555139999997	0.9400594959999999	0.2825565129999994	0.12171808299999931	-1.559321314	0.5119164919999992	1.9820822920000003	1.9080996140000002	-0.09512669000000074	2.1237238619999994	3.122296959999999	0.23538890099999943	-0.7966434480000002	-6.424250286	-5.701784262	1.263510298	1.7779715099999995	-6.273690609	0.8445022259999995	1.9323777459999993	-5.928555123000001	-6.0681064760000005	-6.424250286	1.4229323699999998	2.536012350999999	4.034115314	-6.16121588	1.5232405489999996	-6.045738663000001	1.181377383	-6.2479275130000005	1.1616887089999999	-4.959582019000001	-5.2607515540000005	-6.424250286	-6.210125481	-5.970074393	0.0	-5.949165403	-6.2479275130000005	0.860319369	-6.286746762	-6.273690609	-1.592879698	-6.2479275130000005	-6.424250286	1.3028533179999995	2.621891495999999	0.05730699499999936	-2.1248590800000002	0.976799873	-6.056879220000001	-0.825825525	1.397906238	-6.424250286	1.9705982190000002	1.5475806289999996	-6.424250286	-2.3384857320000005	-6.2999221510000005	-5.650253961000001	0.26532843999999933	1.1936211879999998	-0.07339948100000004	0.9908153909999999	-6.424250286	0.276328146	-0.6658938030000003	-0.5438096379999999	-5.203920331000001	-6.326639489000001	-1.2635720730000006	1.0522934199999998	-5.417054785	-5.475649439000001
Myct1	7	8.201633861	5.265286858	0.0	0.0	7.208575784	6.72205611	0.22650853	0.0	0.0	6.72628629	0.0	0.0	0.0	7.297466574	7.464913269	0.0	0.0	0.0	6.700300991	0.0	0.0	0.0	0.0	0.0	4.796493929	0.0	0.0	3.201633861	0.0	0.0	0.0	0.0	0.286881148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	6.813396421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0
Tsc22d1	7	9.130004184	8.723183095	8.47634118	4.985955755	0.0	0.0	4.219555769	6.354557947	9.198739689	8.933985654	6.084064265	6.619119511	7.453517579	7.529352463	9.003967586	6.718087584	0.0	6.156234798	9.296595063	0.0	6.988571084	0.0	0.0	7.582631267	8.975876621	0.176322773	0.0	8.774852935	7.212472066	0.0	9.290617925	9.465974465	0.0	0.0	0.0	0.0	0.0	0.516015147	0.0	0.0	0.855989697	0.641546029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.317141235	0.0	4.679761574	0.0	0.0	0.485426827	3.140778656	0.0	0.0	0.0	0.0	0.0	0.0	0.765534746	0.0	0.0	0.839959587	3.22342255	6.660067223	7.429532279	7.206428335	1.669026766	0.0	0.0	3.200064862	8.33136485	0.0	0.0	0.0	0.0	0.0	6.409560655	0.0	0.40053793	0.432959407	0.0	0.0	0.0	0.0	0.0	0.0	3.077242999	0.0
Msi2	7	4.667622756999999	6.3156485049999995	2.6757776630000003	5.033236329	5.538106709	6.781470855999999	3.9877216700000004	5.433072608	0.256908303	6.668464364	3.1243842170000002	1.9877216699999998	4.05473077	4.89748657	-0.07528812799999998	5.966762051	-0.23878686	6.211269634	1.388819978	-0.23878686	2.1257855720000003	2.605196984	4.815627527999999	4.94826823	4.8680639359999995	3.4505123010000003	4.436464526	4.844426508	4.040684435999999	-0.23878686	5.396387087	6.15816036	6.140244871999999	-0.23878686	-0.03715299899999999	-0.127755548	0.8520665699999999	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.07528812799999998	-0.08822718299999999	-0.23878686	0.02424754600000001	-0.02466205499999999	0.0	-0.02466205499999999	-0.23878686	-0.23878686	-0.23878686	-0.23878686	3.183446141	0.393481355	-0.23878686	-0.23878686	-0.02466205499999999	3.662321383	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	6.731836754	-0.23878686	-0.23878686	4.89214401	-0.07528812799999998	-0.23878686	1.8452774049999998	3.8613498109999997	-0.23878686	0.671945802	5.358148282	8.20266342	3.3341028080000004	0.969105992	0.474908955	3.134165238	3.567537197	5.281635389	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686	-0.23878686
Gpr133	7	0.0	1.959770155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.077242999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem40	7	0.0	0.0	0.0	0.0	0.0	0.0	6.798180154	5.297925053	0.0	0.0	0.0	0.0	0.0	0.731183242	4.793895883	0.0	5.259272487	0.713695815	7.456724026	0.0	5.820434284	6.10706011	0.0	0.0	6.426600226	0.86393845	0.0	6.804776378	0.0	3.294253136	7.74348804	7.602142091	6.565901767	0.0	0.0	0.839959587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.084064265	0.0	0.0	0.0	1.195347598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.124328135	6.501279899	0.0	0.0	0.0	6.142413438	0.0	9.068106476	0.82374936	0.0	0.0	3.860962798	6.994466585	7.550900665	0.0	0.855989697	8.219894527	6.116031993	9.480729625	7.557655155	0.0	0.0	3.74092756	0.0	0.0	0.0	0.0
Fhl1	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.087250665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tbxas1	7	5.620541641	9.271730307	-0.389566812	3.436218815	0.588628818	8.749370497	5.449384955	-0.389566812	-0.389566812	8.938008286	0.16624934300000005	-0.389566812	-0.389566812	5.097469268	8.502065021	-0.389566812	-0.389566812	6.384033983	-0.389566812	-0.389566812	3.075101455	-0.389566812	0.0	2.551539499	-0.04473831499999997	7.241610244	-0.389566812	3.9686887750000004	3.088110516	5.331532377	0.879466334	-0.389566812	-0.389566812	-0.389566812	-0.389566812	-0.389566812	3.067239337	3.549659766	-0.389566812	-0.389566812	0.33289921200000006	6.058012385	5.658320517	-0.389566812	-0.389566812	8.607386789	6.538448124	-0.389566812	-0.389566812	0.22396484100000003	-0.389566812	-0.389566812	-0.389566812	-0.389566812	-0.389566812	-0.389566812	5.857980995	4.399118899	6.148505691	-0.389566812	6.995432733	-0.389566812	-0.389566812	8.142243494	7.739407023	0.261197747	-0.389566812	-0.389566812	8.23555753	-0.389566812	3.681681007	-0.389566812	-0.10268566400000001	-0.389566812	3.256595845	5.155474871	5.569971529	0.9438569219999999	3.125186686	0.6808225160000001	-0.389566812	3.972903077	4.490138954	-0.389566812	2.599572195	7.284766717	-0.389566812	-0.389566812	-0.389566812	-0.389566812	-0.389566812	-0.05614307799999996	3.300850284	-0.389566812	1.581286842
Plxnc1	7	0.0	0.176322773	0.0	5.849498932	0.0	0.0	6.204375511	0.0	3.547203025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.309976492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.836429131	2.269033146	0.0	0.0	0.0	0.0	0.0	5.760220946	0.0	0.0	0.0	0.263034406	0.0	0.0	0.189033824	0.0	0.0	0.0	1.526068812	0.0	0.0	4.804260116	0.0	0.0	0.0	0.0	1.584962501	0.0	0.0	0.0	0.0	0.799087306	1.464668267	0.0	0.201633861	0.0	3.919340082	2.201633861	1.372952098	0.0	0.163498732	0.847996907	2.731183242	0.0	0.0	0.0	0.0	0.0	4.972692654	2.577730931	1.3950628	1.049630768	6.208478242	0.0	0.0	3.589763487	2.99095486	0.0	0.0	6.569551851	0.0	8.170826404	0.0	0.0
Tal1	7	0.0	3.177917792	4.044394119	0.0	0.0	6.844360543	6.176322773	6.248496886	3.847996907	5.573495715	0.0	0.0	0.0	0.22650853	0.0	0.0	0.0	0.22650853	6.871350841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201633861	0.298658316	0.0	0.0	3.270528942	0.0	0.0	0.0	0.0	0.176322773	0.0	0.0	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.0	0.0	0.0	0.0	0.0	0.0	5.783980414	5.087462841	3.527320608	0.0	0.0	0.0	4.754353072	0.0	0.0	0.0	1.782408565	2.049630768	0.0	0.0	0.0	2.080657663	0.0	0.0	0.137503524	0.0	0.0	0.0	0.0	0.0
Mllt3	7	0.0	0.0	0.0	0.124328135	0.0	0.0	0.0	0.0	0.250961574	2.448900951	0.0	0.0	0.0	0.0	0.0	0.0	6.568032105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111031312	0.0	0.0	4.375734539	0.0	0.0	6.227664073	0.22650853	0.575312331	0.0	4.83491343	0.0	0.189033824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404630684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22342255	2.22342255	5.867402306	5.189429246	2.931683057	3.420886575	0.0	0.0	0.0	0.0	0.163498732	0.137503524	0.0	0.0	0.0	1.304511042	0.0	0.0	7.101187815	0.0	1.831877241	0.0	0.0	0.310340121	0.0	0.0	0.0	0.0	0.0	0.0	2.776103988	0.124328135	0.0	0.0	0.0	0.0	0.0
Gng11	7	0.0	7.526303606	0.0	0.0	0.0	0.0	8.206330648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.676944359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lmo2	7	2.2915798140000003	2.2892186729999997	-0.4826722409999995	-0.10628479299999949	-0.9487573459999998	0.37029111699999984	2.965736592	1.908578714	0.197155757	0.31115719900000016	-5.275007047	4.2938041280000006	1.7841751520000004	-3.68524356	-3.605980281	0.0	3.5020509629999994	-0.3245386329999995	2.5732403059999998	0.7234141420000002	1.326095156	1.5084496070000002	1.361327555	0.3045351780000001	0.980871306	-0.5227936790000003	-4.709409871	2.517588056	1.3049876459999998	-0.20075852400000027	0.5369776719999999	3.550333393	2.081664997	-5.275007047	-2.528694281	-4.411068597	-5.275007047	-5.275007047	-3.885440235	2.760616863	-3.095495997	0.21009771399999977	-5.275007047	-3.204617719	-5.275007047	-5.275007047	-5.275007047	-5.275007047	-0.5195853120000002	-0.38992082199999967	-5.275007047	-1.0	-5.275007047	0.3323232670000005	-0.30737729400000013	-5.275007047	-5.275007047	-0.6415758369999995	-5.275007047	1.170587244	-5.275007047	0.12313807000000043	0.01667017599999987	-5.275007047	-5.275007047	-4.451257687	-5.275007047	2.7391808440000007	2.130559927	1.4919855699999998	3.707587308	1.647904359	1.7720077730000003	2.9268718159999993	2.818489748	3.0906592480000006	1.6443330349999998	-2.9245098	0.5175880560000001	1.427650496	1.7512397259999997	1.0135360860000002	0.38691353200000034	1.8180671349999997	-2.59468269	0.736667486	-0.3705229489999997	-1.0369845289999997	1.5042526729999999	-4.587946359	-1.046957999	-5.275007047	0.197155757	-5.275007047	-2.9704960049999998
Tgtp2	7	7.399158336999999	6.810523676	6.3586020009999995	7.433943497	6.218156559	-0.422233001	4.9837593589999996	8.658104881	6.228531557999999	5.35202695	7.503410445999999	7.320110122999999	8.304393892	9.620589148999999	8.477456232	5.06608919	3.8800860499999996	7.867370954	-0.422233001	0.264827687	6.087779464	2.05025477	6.810331829	6.299276374	7.102582926999999	7.478935593999999	-0.422233001	7.9605207	4.740863137	6.152322685	7.778224269999999	8.255486641	5.623690439	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	0.0	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	8.337688462	-0.422233001	-0.422233001	10.215705029	-0.422233001	-0.422233001	5.216420115	6.3533443599999995	8.422535522	6.565769937	-0.422233001	-0.422233001	3.7267011040000004	3.840049805	-0.422233001	0.5992467260000001	4.8332677319999995	0.12373536800000001	0.05285188200000002	0.449610648	4.517463739999999	-0.422233001	-0.422233001	6.925698353	-0.422233001	6.7875127729999996	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	-0.422233001	2.376854305
