UID	row_clusters-flat	Cell27-B7	Cell12-F3	Cell4-H1	Cell75-E7	Cell45-B12	Cell54-A2	Cell96-A12	Cell19-E5	Cell69-D5	Cell31-G7	Cell52-G1	Cell33-B8	Cell83-B9	Cell40-G10	Cell36-H8	Cell7-F2	Cell94-C11	Cell35-E8	Cell16-F4	Cell39-C10	Cell18-A5	Cell23-B6	Cell53-H1	Cell32-H7	Cell2-D1	Cell64-E4	Cell82-F8	Cell6-E2	Cell37-D9	Cell55-D2	Cell22-A6	Cell44-A12	Cell20-F5	Cell3-F1	Cell15-D4	Cell46-D12	Cell14-B4	Cell10-B3	Cell88-B10	Cell1-A1	Cell26-A7	Cell74-D7	Cell93-B11	Cell47-F12	Cell29-E7	Cell56-E2	Cell51-E1	Cell61-H3	Cell65-F4	Cell25-E6	Cell48-H12	Cell66-A5	Cell77-G7	Cell91-E10	Cell17-G4	Cell60-G3	Cell71-E6	Cell59-E3	Cell38-E9	Cell28-D7	Cell81-E8	Cell68-C5	Cell70-E5	Cell8-G2	Cell76-F7	Cell42-F11	Cell11-E3	Cell62-A4	Cell21-H5	Cell80-C8	Cell5-B2	Cell43-G11	Cell9-H2	Cell57-H2	Cell85-G9	Cell89-C10	Cell87-A10	Cell34-C8	Cell24-D6	Cell41-E11	Cell63-D4	Cell67-B5	Cell78-H7	Cell58-D3	Cell30-F7	Cell13-H3	Cell86-H9	Cell79-B8	Cell92-A11	Cell50-B1	Cell72-G6	Cell95-G11	Cell49-A1	Cell84-F9	Cell90-D10	Cell73-B7
Lbp	3	4.636334602	0.0	0.0	6.286511558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.053763009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.930973826	0.815575429	0.0	7.87104275	0.22650853	5.095502518	8.92890324	0.298658316	0.0	0.0	0.669026766	4.76394266	0.310340121	0.0	0.0	0.0	0.0	0.0	0.0	6.869748051	0.0	4.714245518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5360529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.806968434	6.357024093	2.140778656	0.0	1.959770155	3.27351589	1.304511042	0.516015147	6.132371199	6.026357447	8.044175513	4.904965719	0.263034406	6.486231678	6.266224342	0.0	0.0	8.381283373	7.946379968	0.0
Tnfrsf1a	3	0.0	0.0	0.0	0.0	0.575312331	6.805292456	2.748461233	0.0	0.0	3.601696516	0.0	4.672990994	0.0	0.0	0.0	0.443606651	0.604071324	0.0	0.0	3.13093087	7.101292888	0.495695163	5.901832306	6.793245639	3.554588852	6.371733091	6.480749817	5.311793718	7.664127243	3.791814071	0.0	0.0	0.35614381	0.0	0.0	2.82374936	0.310340121	4.532316959	0.0	7.921840937	0.0	0.0	0.565597176	0.0	0.422233001	0.0	0.0	7.059290376	0.0	0.495695163	0.443606651	0.0	0.0	0.0	0.0	0.0	8.789207575	0.0	0.0	0.0	2.344828497	1.480265122	7.675392543	0.5360529	0.0	0.0	3.803227036	7.956985925	6.30487605	0.0	0.0	7.500164679	0.0	3.427606173	0.933572638	6.599764103	0.0	3.949534933	7.256350238	1.250961574	5.020591095	5.031218731	2.952333566	6.016362599	0.0	5.205548911	4.22650853	0.0	4.306699707	2.370164281	0.0	7.062423969	0.0	7.286511558	2.568032105	0.0
Syngr2	3	0.0	0.0	8.658247193	9.132653952	9.570842378	6.406502657	7.826230678	3.203201156	3.533563348	0.0	4.689299161	9.250843175	8.364222221	0.659924558	0.0	0.0	8.834755453	0.0	0.773996325	0.485426827	0.0	0.0	7.822029022	6.540554292	7.598648071	0.659924558	7.01189812	7.792920407	4.893362211	8.69115027	6.500164679	8.767389962	5.316869805	8.087940125	1.169925001	0.565597176	0.0	0.0	6.89542381	4.114367025	5.59454855	4.254745198	9.876900591	7.999098034	9.673097029	7.251719093	8.128149025	10.00066202	10.17632277	11.02447483	9.91679011	9.916252699	9.303050085	1.327687364	10.00520347	10.05907401	11.79958114	9.074462621	8.07879127	7.757156626	11.29840057	1.86393845	10.08986092	0.0	5.746312766	10.15978306	1.432959407	6.781490862	11.02141032	11.04181655	6.541328977	9.928399935	9.493114903	7.153095972	9.487759659	3.988230223	5.973381675	7.902495711	8.602550413	3.936402378	6.421896512	7.941106311	7.982480272	0.0	7.600061566	9.120574856	5.904243227	10.02968754	5.726558779	9.25261813	7.529430554	5.994579724	0.0	0.0	6.008316564	0.0
B4galt6	3	0.0	0.0	0.176322773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.495695163	0.0	0.137503524	0.163498732	0.0	0.111031312	0.0	0.0	0.411426246	0.0	0.0	0.0	0.0	1.819668183	0.0	0.0	0.0	0.111031312	0.23878686	0.0	0.0	0.0	0.650764559	0.150559677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.948600847	0.163498732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.097610797	0.0	0.0	0.0	0.0	0.189033824	0.310340121	0.0	0.0	0.0	0.0	0.263034406	0.0	0.0	2.632268215	0.0	0.0	0.0	0.0	0.0	0.263034406	0.214124805	0.201633861	0.124328135	0.0	0.0	0.0	1.056583528	0.333423734	0.0	5.212958363	6.4747605	7.996275749	5.601696516	3.220329955	1.021479727	2.523561956	0.0	0.0	0.0	0.0	0.0
Tcn2	3	0.0	6.46008724	0.485426827	0.0	0.0	0.613531653	4.344118335	8.200653436	0.0	0.584962501	0.0	0.454175893	0.0	0.0	0.454175893	0.0	0.0	0.0	0.0	8.85807427	6.520422249	0.0	9.28311151	0.0	0.0	6.378511623	6.900746075	0.378511623	7.062423969	1.169925001	0.0	0.0	5.841218374	4.100136671	0.378511623	0.0	0.0	6.190812368	0.0	8.925109324	6.211985606	0.0	0.59454855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.765534746	0.0	0.0	0.0	0.0	4.862451391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50589093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5360529	7.827437981	8.174126737	0.0	6.448735798	4.227278994	0.344828497	0.0	8.898812977	8.381802483	6.010556078	9.52160044	0.0	5.341274184	7.033643244	8.715206994	8.808674642	8.270295326	6.326069892	0.0
Tmx4	3	0.23878686	0.0	0.0	6.543959797	0.0	0.137503524	0.0	0.0	0.0	0.0	0.0	2.443606651	0.0	2.516015147	0.748461233	6.058099988	0.137503524	0.0	7.983050597	2.007195501	8.303461128	0.0	4.693208149	0.704871964	0.970853654	6.620439788	0.0	0.0	4.444269502	0.545968369	5.011674533	2.799087306	3.552131108	0.124328135	0.0	0.0	0.124328135	0.0	0.0	3.878725341	0.176322773	0.0	0.0	0.0	0.0	0.163498732	0.275007047	0.0	0.0	0.0	0.0	0.0	9.750288268	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	4.462706751	5.814037648	0.0	0.163498732	0.0	0.0	0.150559677	0.0	0.176322773	0.956056652	0.0	0.0	0.0	0.23878686	4.956056652	0.0	4.250961574	4.314696526	8.224194664	5.752748591	0.137503524	1.389566812	4.638653116	5.3172317	5.148120631	5.644721547	0.815575429	2.066950244	0.0	0.0	7.586839788	0.0	0.659924558	0.0
F630028O10Rik	3	0.0	0.0	0.0	0.0	0.0	5.910492832	0.0	0.0	0.495695163	0.432959407	2.053111336	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.613531653	9.820178962	8.017142464	6.02657877	4.992315252	9.024225474	5.72492307	6.090218302	0.286881148	5.95070169	5.46760555	0.0	0.0	0.0	0.275007047	0.0	0.0	0.0	0.0	9.354712205	8.416079695	0.0	0.443606651	0.275007047	8.323009711	7.528961944	4.116031993	4.101818134	0.0	0.687060688	6.725741157	7.272583133	0.0	1.545968369	0.0	0.464668267	5.252476214	0.0	3.787641414	7.902133891	0.82374936	0.0	0.0	0.0	0.0	5.247168	3.710393192	0.0	0.286881148	0.0	8.334362683	8.103812329	0.35614381	0.475084883	0.0	8.828993276	0.0	8.673344414	8.742309436	10.93152794	7.472569002	7.542799733	3.509695842	7.423241996	6.638218679	6.377297306	2.056583528	6.019257119	8.149289855	6.816471712	1.056583528	0.82374936	8.894150817	7.7415344	1.084064265	0.0
Fes	3	0.0	0.378511623	0.0	6.125155131	6.383704292	0.464668267	8.929761415	0.0	3.460742564	7.64990282	5.162290614	0.333423734	2.615887074	0.0	0.0	0.0	0.263034406	0.0	0.0	0.0	0.757023247	7.674192268	0.0	0.0	2.17951105	6.351380981	7.849436379	8.298383386	3.407352751	5.585563498	0.0	0.0	0.0	5.882643049	1.182692298	0.0	0.0	4.635173947	0.0	7.492734474	8.753049567	0.713695815	0.0	4.9795681	0.0	2.813524689	0.0	0.0	0.0	0.0	0.0	0.495695163	0.0	9.2405767	0.5360529	0.0	0.411426246	7.585413272	0.0	0.0	0.0	4.422905743	0.422233001	0.0	5.946964741	3.349082146	4.266036894	5.527320608	0.0	5.961160258	0.0	0.0	7.51672434	0.475084883	0.0	9.043601512	3.326249701	4.420886575	7.74825995	0.0	5.213736096	5.532316959	2.475084883	0.0	3.452858965	5.766065051	2.456806149	6.449066085	7.834787049	6.681589817	2.813524689	0.0	6.256067125	5.220329955	0.250961574	0.0
Gng12	3	6.3172317	1.541019153	0.23878686	9.293034751	0.0	6.36509759	3.408711861	0.485426827	6.767919586	6.000450772	0.411426246	3.397802962	7.54511893	5.655924213	0.0	6.371384614	0.176322773	0.150559677	0.0	6.228049048	0.0	7.632195497	0.176322773	7.474436043	6.057233635	5.66732447	6.715481584	6.362469889	7.22342255	7.164102412	8.044175513	6.50255338	4.391630262	5.484138131	5.916237768	4.471837762	0.150559677	6.588264894	0.189033824	0.0	7.551054528	0.263034406	0.0	0.0	0.0	0.0	0.604071324	0.22650853	6.497931652	7.029673735	6.264536431	0.0	0.389566812	6.573192724	0.0	0.0	2.176322773	0.298658316	2.503348735	2.778208576	0.310340121	0.0	0.286881148	0.0	0.0	0.0	2.827819025	0.0	6.358783048	1.464668267	0.0	5.242983516	4.929790998	4.083213368	0.286881148	8.62058641	7.201535849	6.455656002	5.939226578	0.0	7.57705111	5.536674618	7.442031159	1.176322773	7.263222245	5.72628629	6.243745235	5.037382222	5.826548487	6.983335675	0.137503524	0.0	5.172727518	0.0	1.691534165	0.0
Mapkapk3	3	0.432959407	0.0	0.0	0.0	0.0	5.466953337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.748461233	7.438209668	8.19559367	7.454669432	2.879705766	4.655924213	7.939050227	8.156740421	6.327507735	3.375734539	5.34091827	6.73755157	4.896756218	7.239455327	0.0	0.0	6.252665432	0.526068812	0.0	4.324090516	6.699190692	0.0	0.0	0.0	3.49057013	7.053002696	0.485426827	0.847996907	6.152994605	0.0	6.840211433	7.295171992	0.0	0.0	1.220329955	0.0	7.997744026	0.0	0.0	0.0	0.464668267	0.0	0.422233001	0.0	0.0	6.695993813	0.0	0.0	0.286881148	0.0	6.397802962	0.0	9.171652196	0.0	0.0	5.345183447	5.43629512	7.138834943	0.0	7.411087227	6.998759651	6.371558863	5.547511524	4.786596362	5.48188014	0.23878686	4.129283017	7.145167939	8.514437914	3.613531653	0.0	0.201633861	0.0	0.263034406	0.23878686	1.580145484
Pxylp1	3	0.0	0.0	0.0	0.0	0.432959407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.014355293	0.0	0.0	0.790772038	0.0	0.0	0.250961574	0.40053793	7.170926525	8.032431496	7.922614133	7.602587527	0.0	0.0	0.0	6.937226674	4.128458384	0.0	0.0	0.0	7.243554843	0.0	0.0	0.0	0.0	1.150559677	0.310340121	0.298658316	0.378511623	0.422233001	0.464668267	0.0	0.0	0.464668267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50589093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40053793	0.0	0.275007047	0.0	0.0	0.0	1.678071905	0.0	0.0	0.0	0.0	0.0	2.280956314	0.0	0.432959407	0.86393845	9.038342893	4.336997417	1.722466024	0.23878686	7.822730148	0.176322773	6.621465834	6.596189756	9.330827267	7.536286076	8.758156576	0.0	8.751711415	6.82527683	0.0	8.379854854	0.0
Atp6ap2	3	8.963734202	4.19061486	0.0	6.61970645	9.396005317	0.286881148	7.093391153	0.0	1.310340121	5.487357715	0.695993813	7.594697827	8.367851534	0.432959407	7.029784146	0.40053793	0.555816155	9.144097369	0.0	8.378685014	0.0	0.799087306	9.335144674	4.87282876	7.468827655	9.410769324	0.0	2.553360503	5.783456654	7.838699702	7.277798821	2.477677328	7.649471757	8.217521553	0.807354922	4.022367813	6.915520901	0.622930351	6.511752654	8.835260919	6.833522636	0.464668267	8.880165111	6.677226328	1.49057013	0.0	3.963474124	7.307155262	6.203788453	1.970853654	0.0	0.565597176	0.659924558	5.668459557	7.936402378	10.23306838	0.0	3.261530815	6.227471546	10.24795124	7.380590934	0.0	0.855989697	0.0	0.565597176	0.613531653	2.771885579	0.765534746	9.292735744	8.238930129	0.378511623	0.516015147	0.0	7.007083347	0.495695163	9.926651806	5.965091625	8.23935985	6.633576519	0.0	7.484943701	4.63691458	7.765667341	8.67132876	9.500662652	10.37252774	9.73038522	8.294988268	9.118941073	8.195199935	6.285402219	4.46008724	5.577428828	0.0	8.363740542	2.533563348
Gm1604b	3	0.0	3.760220946	6.416839742	2.046141782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.331275267	0.0	0.0	0.0	0.0	3.280956314	0.0	0.0	0.887525271	0.0	0.0	3.317593505	0.0	1.40599236	0.0	0.0	3.929790998	0.0	0.0	0.0	0.0	0.0	0.0	6.111865964	5.733354341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.223036338	1.310340121	4.782932705	2.347665656	0.0	0.0	0.0	2.632268215	0.0	3.605257263	3.337711092	4.42693562	4.456806149	1.835924074	4.912649865	0.0	0.0	4.169925001	0.0	0.0	0.0
Tmem38b	3	0.0	0.0	0.344828497	5.029452886	0.443606651	0.0	1.550900665	1.659924558	0.847996907	0.0	0.0	0.584962501	0.0	0.887525271	0.0	1.500802053	0.0	0.584962501	0.0	5.883376437	0.411426246	0.925999419	4.132576843	0.0	0.0	2.22650853	0.0	0.0	0.0	0.0	0.250961574	0.495695163	0.263034406	0.0	0.855989697	0.298658316	0.22650853	0.526068812	0.50589093	0.584962501	0.0	0.0	0.0	4.297925053	0.0	4.638653116	0.0	1.500802053	5.684257705	0.378511623	4.447579197	0.0	0.0	0.0	0.0	2.347665656	0.0	0.432959407	0.0	0.0	7.90502591	0.0	0.0	0.0	0.0	5.059614856	0.35614381	3.752748591	5.9380505	0.0	4.602884409	0.0	0.0	0.0	0.411426246	1.584962501	0.0	2.807354922	1.316145742	1.007195501	0.35614381	0.214124805	0.454175893	0.0	0.344828497	6.276310547	5.952333566	4.755421735	5.117695043	6.374691752	0.201633861	1.827819025	7.006634643	5.907371414	1.286881148	0.0
Rasgrp2	3	0.0	0.0	0.0	0.0	0.0	1.678071905	0.0	0.0	0.0	4.727375939	0.0	0.0	4.361768359	0.0	5.627315001	0.0	5.445925299	0.0	0.0	7.512779961	4.572889668	6.960928667	0.0	5.313971371	0.0	0.0	4.316145742	6.099505617	6.879215637	5.556122818	0.0	0.0	4.448240225	3.430285273	0.344828497	0.956056652	0.0	3.377123749	1.82374936	0.0	0.0	0.0	0.0	0.0	0.411426246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.713695815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	0.0	0.0	0.0	0.0	6.34536089	5.825785627	2.924099886	5.362820526	0.0	2.731183242	0.0	4.752748591	0.0	6.482202926	7.800641097	5.474436043	0.0	0.310340121	2.815575429	4.184280294	0.0	0.0	0.604071324	0.97819563	3.811471031
Bzrap1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163498732	0.0	0.0	0.0	0.0	0.0	0.0	0.097610797	0.0	0.0	0.0	0.0	0.0	0.0	0.070389328	0.713695815	0.0	0.0	0.201633861	0.0	0.084064265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124328135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150559677	0.0	0.0	0.0	0.0	0.0	3.66106548	0.163498732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.600210274	0.0	0.0	0.0	0.765534746	0.0	6.304328503	0.0	0.0	4.27351589	5.334139179	5.059614856	0.0	0.0	3.77925972	0.0	0.0	0.0	0.0	0.0
Fcgr2b	3	0.0	0.0	0.0	0.0	0.0	1.070389328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.526068812	0.0	9.214634828	5.997744026	7.191404729	5.399171094	9.517137875	4.440952198	8.742444182	0.0	4.006298024	4.231125158	0.545968369	0.0	0.0	0.0	0.613531653	0.475084883	0.0	0.0	0.0	7.403438163	7.252760032	9.702951842	3.030336078	1.678071905	0.0	0.0	9.515029578	9.239216624	9.530308788	0.0	0.0	7.686290411	0.0	5.969472865	6.293149737	9.797726365	2.558267634	9.800349889	0.0	0.871843649	0.0	0.799087306	7.447827118	0.0	6.124121312	0.0	0.0	0.0	6.880195729	2.895302621	9.081163839	0.0	0.879705766	0.0	0.731183242	0.0	8.04592344	4.220329955	8.368942914	0.0	6.806710718	5.586764743	0.0	7.430870664	6.005399988	9.226845659	6.888743249	0.0	6.715344295	1.007195501	0.422233001	8.999802743	0.0	8.530796466	0.0
Tfec	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.748461233	0.0	0.0	4.571069998	0.0	0.0	0.0	0.5360529	8.100609781	0.0	0.0	0.0	0.0	0.0	0.411426246	8.782768932	6.931564876	0.0	5.341985747	0.0	0.0	0.367371066	0.0	0.0	0.0	0.0	0.0	0.0	0.367371066	0.454175893	0.782408565	0.0	0.847996907	0.0	0.0	0.422233001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.650764559	8.643675842	4.599912842	0.0	0.0	5.663059924	7.953381656	0.0	4.390254956	4.343407822	8.142055988	0.0	3.574101508	0.0	0.0	0.0	8.765203207	0.0	0.0	0.0	0.0
Pdia6	3	8.39429119	0.0	9.060263599	6.129076903	3.999098034	6.160073098	6.198690586	9.068213985	0.0	0.555816155	9.219362158	7.606960345	7.231893162	6.502394256	8.34978987	7.799799668	8.553091663	8.24498217	9.129849679	8.180505944	8.838163917	9.531478937	9.470130094	10.22945574	9.338246117	9.921900428	10.01932663	9.487900312	5.934752371	9.539817957	8.578485913	6.537296067	8.437585638	8.990614562	9.460578761	8.214367696	6.97441459	0.378511623	0.669026766	2.924099886	5.996388746	8.945443836	0.97819563	9.314719181	1.438292852	0.0	0.0	9.048377884	6.684397984	6.648321627	11.09312702	0.0	9.697523639	4.329123596	9.473604291	1.021479727	6.681027527	0.0	9.465831657	10.17310244	0.604071324	9.630558365	5.476705707	10.58957625	0.0	6.45779126	5.75595577	7.968378801	4.713695815	9.855179947	6.882276216	0.0	6.292413668	11.31989788	9.037217471	5.643567622	1.443606651	9.972304935	10.03393226	1.263034406	9.381067021	9.667909861	8.101923161	7.528961944	9.183436889	10.37624479	6.055716264	8.694009578	6.990387652	0.485426827	0.495695163	0.0	0.310340121	0.0	0.321928095	0.0
Surf4	3	10.11143566	0.367371066	7.952683014	7.296916207	0.782408565	5.124741692	0.0	6.724786677	0.0	0.422233001	6.720825666	0.0	0.516015147	4.346247774	5.65047737	9.569627796	6.28503225	6.521364878	0.0	0.475084883	0.739848103	0.678071905	6.553514104	6.71259578	7.240409743	0.35614381	8.03265189	6.819795895	0.275007047	7.143740336	0.0	4.288358562	7.495695163	5.050936965	3.891419187	8.353058585	0.22650853	7.908092341	8.680816612	5.709842019	0.298658316	4.952333566	0.0	3.396433531	0.0	0.0	9.032541697	0.0	3.388189537	5.118110506	7.285124751	0.475084883	0.0	8.497971558	0.0	0.454175893	9.34245252	1.03562391	7.446421667	0.0	0.454175893	2.724650272	0.0	0.0	6.078524445	8.527594294	6.689019541	0.35614381	7.760420568	6.694601653	4.336283388	0.432959407	0.0	7.548898953	0.622930351	4.457462965	7.679339342	7.377036963	3.537296067	0.0	5.016139703	0.411426246	2.100977648	8.065550771	7.425845306	8.741601811	8.938109326	6.096135325	5.623808348	6.992881703	1.622930351	7.132576843	0.0	0.0	7.117071624	0.0
Adssl1	3	8.665762267	0.575312331	0.0	0.0	0.0	3.313245852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565597176	0.0	6.365622556	0.40053793	0.0	0.0	0.0	0.0	0.0	3.301587647	0.0	0.0	6.751945682	0.0	0.432959407	0.0	0.0	0.0	0.0	4.195347598	0.0	0.0	0.0	0.0	4.950001749	0.443606651	0.0	0.0	0.0	0.0	0.0	0.0	6.899054756	0.0	1.464668267	0.0	7.279378431	0.0	0.731183242	0.0	0.0	5.321206567	5.640100298	0.0	0.0	0.0	0.0	0.0	0.0	1.918386234	0.0	0.0	0.0	0.0	0.565597176	0.0	0.0	0.0	7.229972385	0.0	0.0	5.884597921	0.0	1.03562391	4.94673086	7.930737338	0.0	0.0	1.687060688	0.0	7.329213313	7.02989455	5.930500811	8.431957188	0.0	0.0	5.71259578	0.0	0.0	0.0	0.0	7.869377924	7.998816054
Rrm2	3	0.0	0.839959587	1.070389328	0.0	0.0	9.601715085	0.0	0.50589093	0.0	0.0	0.757023247	0.0	7.562013407	0.464668267	8.687165694	1.042644337	9.371929072	4.148120631	10.35992522	0.333423734	0.925999419	0.855989697	0.0	0.678071905	7.804389199	0.0	8.625745367	0.641546029	0.35614381	10.09737377	8.709462966	10.21220453	9.799524479	6.097610797	9.129076903	2.739848103	4.844988157	0.669026766	0.0	0.0	0.0	0.0	0.0	0.622930351	0.411426246	0.0	0.0	0.0	0.0	0.485426827	0.0	3.066950244	0.0	0.0	0.0	0.0	0.0	0.0	1.097610797	0.475084883	0.0	0.0	0.0	0.5360529	1.372952098	1.967168608	6.547511524	0.0	0.0	0.0	0.0	0.0	0.443606651	0.0	0.0	5.49217366	0.50589093	6.981624361	5.331991778	1.23878686	5.20867332	5.439290681	9.21490191	5.4747605	9.775248121	4.050501697	7.459267667	9.764158358	10.88944312	9.22908316	0.263034406	7.87541148	10.22065644	0.333423734	9.516901583	0.0
Afap1	3	0.0	0.0	1.700439718	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.385431037	0.298658316	4.240314329	0.0	0.111031312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.060047384	0.765534746	2.831877241	0.0	0.0	6.069100632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137503524	0.0	0.516015147	1.201633861	0.0	0.263034406	0.0	5.220716892	0.0	0.0	1.321928095	0.0	9.287089001	0.0	4.579542225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.765269521	0.0	0.0	0.0	0.0	6.61999983	0.0	0.0	0.0	4.135042286	0.189033824	0.344828497	0.176322773	0.0	0.0	0.0	1.10433666	0.0	4.118525849	4.206330648	5.28281044	6.948717641	0.0	6.566054038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Idh1	3	0.0	0.0	9.740320465	0.0	8.201290788	0.0	0.0	0.0	10.03409739	0.0	0.0	2.782408565	0.0	0.0	0.722466024	4.883132016	8.025250322	0.0	0.286881148	1.469885976	0.0	9.095423397	8.625343558	6.299391206	7.787445525	8.255642352	7.673839056	0.0	0.0	3.789729251	6.660067223	7.148425737	0.0	0.0	8.808063214	0.0	0.739848103	0.0	5.975446766	0.0	0.378511623	0.0	9.417472808	0.333423734	9.579956993	2.869871406	0.0	0.422233001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13422094	3.956056652	0.516015147	0.0	0.641546029	0.0	0.0	0.632268215	0.0	0.389566812	0.0	0.0	0.0	0.90303827	0.516015147	8.276915344	9.334898951	2.817623258	0.0	9.665922115	8.350850805	1.124328135	0.575312331	6.809928866	3.021479727	3.040892431	0.0	7.897603474	6.850124314	2.097610797	0.0	0.0	0.584962501	0.0	0.0
Ctsz	3	2.056583528	0.731183242	6.130724991	9.149061168	0.0	8.147713722	9.783423913	0.765534746	7.996501735	0.0	0.0	0.0	0.575312331	0.0	0.0	0.678071905	8.768382847	5.135042286	9.869516733	5.48188014	0.815575429	9.237807474	10.11127915	9.327485279	9.173677136	7.035293987	9.658050778	9.78362035	6.360013042	7.34251919	8.269173443	7.485426827	8.099558215	8.094869433	0.545968369	8.644108639	0.0	0.992768431	6.23935985	6.964629667	8.510170751	10.30441978	10.09638573	8.474070943	4.316145742	3.71259578	11.69446236	1.124328135	7.744228384	8.359002767	9.011031528	9.488743947	9.95772601	1.422233001	11.05805939	9.888804121	8.009380767	6.338424415	5.966707314	9.920084838	9.637186365	3.670160514	10.1201601	0.0	0.918386234	10.59409129	8.450056494	9.619174547	9.107243235	11.44469916	6.223808659	9.323437626	10.28062	10.15367869	6.98458935	6.849123572	0.0	9.123836882	10.5298307	2.472487771	10.50445156	10.42804605	1.799087306	4.916476644	7.305423389	9.635518614	4.71259578	7.840400288	6.098663782	0.411426246	4.847495884	0.748461233	4.21490191	0.526068812	7.620659716	0.0
Pgam1	3	4.506525779	5.799605422	8.329527279	0.0	1.475084883	6.061344188	8.393991008	0.0	0.731183242	7.940225491	0.0	4.550285049	4.515384461	0.555816155	3.609991295	0.0	0.704871964	7.679057785	0.0	0.0	8.40526913	5.61176256	9.137938931	10.14654322	10.07704267	7.733286543	9.567861033	10.04298626	8.098926908	8.453352954	8.221152072	9.33853584	7.564911611	8.922078888	7.618312081	8.478405614	0.650764559	7.357464033	8.227038268	10.12512929	6.958494716	0.584962501	0.650764559	0.0	1.14404637	8.813781191	8.056908618	4.148120631	8.430410734	0.575312331	8.0566919	1.189033824	0.0	1.150559677	6.512226887	1.150559677	5.08491466	0.0	0.0	6.90050458	4.275007047	0.0	1.056583528	10.33064803	3.795974694	9.146314097	7.910492832	1.521050737	7.204766751	0.422233001	5.974070367	8.434628228	7.417683769	8.274075255	0.632268215	9.553110867	7.270342053	7.325800137	7.755622021	9.609178738	8.369030189	8.282161767	8.761883612	8.912380412	7.785681319	8.803033252	7.70016225	8.096135325	7.20026108	7.946087492	0.321928095	5.577428828	8.34029521	6.991295079	6.548898953	0.0
